Dataset Index,Execution,Algorithm Type,Radius,Silhouette,Rand Index,Duration
0,1,np,153.2867349151143,0.32400814816171397,0.5192664881569395,0.03494763374328613
0,2,approx1,155.66630977832037,0.16398078376122177,0.32371656858430203,0.022525310516357422
0,3,approx2_5,213.29029513787074,0.08296922029986462,0.10336177158534793,0.0012524127960205078
0,4,approx2_10,177.74191261489227,0.1300543165028276,0.22275729696211766,0.002092123031616211
0,5,approx2_15,159.96772135340305,0.1961200426327715,0.33971156174505585,0.00311279296875
0,6,approx2_20,151.08062572265845,0.18116280764909368,0.3510702245861875,0.004280805587768555
0,7,approx2_25,151.08062572265845,0.18116280764909368,0.3510702245861875,0.004642963409423828
0,8,np,150.68456566311502,0.3028522420170522,0.5113266873229814,0.003620624542236328
0,9,approx1,155.66630977832037,0.16398078376122177,0.32371656858430203,0.022071361541748047
0,10,approx2_5,213.29029513787074,0.08296922029986462,0.10336177158534793,0.0011489391326904297
0,11,approx2_10,177.74191261489227,0.1300543165028276,0.22275729696211766,0.0020399093627929688
0,12,approx2_15,159.96772135340305,0.1961200426327715,0.33971156174505585,0.003116607666015625
0,13,approx2_20,151.08062572265845,0.18116280764909368,0.3510702245861875,0.004250288009643555
0,14,approx2_25,151.08062572265845,0.18116280764909368,0.3510702245861875,0.00461125373840332
1,1,np,12.80117182136073,0.15661893692265436,0.1676671431870994,0.009232044219970703
1,2,approx1,11.357816691600547,0.0988455193861159,0.09865795267527834,0.12328243255615234
1,3,approx2_5,15.724185193516387,0.08414326744616368,0.05609237816982474,0.0013206005096435547
1,4,approx2_10,11.79313889513729,0.10510652462745454,0.08087840485208549,0.002588987350463867
1,5,approx2_15,11.79313889513729,0.10510652462745454,0.08087840485208549,0.0035254955291748047
1,6,approx2_20,10.810377320542516,0.11238773087703428,0.1020247106800503,0.005265474319458008
1,7,approx2_25,10.810377320542516,0.11238773087703428,0.1020247106800503,0.006406545639038086
1,8,np,12.713450403815743,0.1427347150403578,0.14548486612446354,0.007530689239501953
1,9,approx1,11.357816691600547,0.0988455193861159,0.09865795267527834,0.10921096801757812
1,10,approx2_5,15.724185193516387,0.08414326744616368,0.05609237816982474,0.0013248920440673828
1,11,approx2_10,11.79313889513729,0.10510652462745454,0.08087840485208549,0.002777576446533203
1,12,approx2_15,11.79313889513729,0.10510652462745454,0.08087840485208549,0.0042498111724853516
1,13,approx2_20,10.810377320542516,0.11238773087703428,0.1020247106800503,0.012158393859863281
1,14,approx2_25,10.810377320542516,0.11238773087703428,0.1020247106800503,0.006440639495849609
2,1,np,3132.006012624103,0.5378987867574867,0.0,0.005116939544677734
2,2,approx1,1608.8175286788362,0.4832073550883389,0.0,0.013286352157592773
2,3,approx2_5,3244.7381812154817,0.5323160376267815,0.0,0.0024862289428710938
2,4,approx2_10,3244.7381812154817,0.5323160376267815,0.0,0.0035479068756103516
2,5,approx2_15,2433.5536359116113,0.37499100610919767,0.0,0.005044460296630859
2,6,approx2_20,2027.961363259676,0.5135315285473248,0.0,0.00675511360168457
2,7,approx2_25,2027.961363259676,0.5135315285473248,0.0,0.00807809829711914
2,8,np,2362.1086556360096,0.5389078656086761,0.0,0.003812074661254883
2,9,approx1,1608.8175286788362,0.4832073550883389,0.0,0.014114856719970703
2,10,approx2_5,3244.7381812154817,0.5323160376267815,0.0,0.0024847984313964844
2,11,approx2_10,3244.7381812154817,0.5323160376267815,0.0,0.003579378128051758
2,12,approx2_15,2433.5536359116113,0.37499100610919767,0.0,0.005082607269287109
